Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_8,90.0,8.0,1,1,2,0.0,0.0002121613704824
Sample_8,90.0,8.0,1,1,2,0.01,0.0002313173365549
Sample_8,90.0,8.0,1,1,2,0.02,0.0002520118221907
Sample_8,90.0,8.0,1,1,2,0.03,0.0002743499469682
Sample_8,90.0,8.0,1,1,2,0.04,0.0002984423589499
Sample_8,90.0,8.0,1,1,2,0.05,0.0003244053867799
Sample_8,90.0,8.0,1,1,2,0.06,0.0003523611843156
Sample_8,90.0,8.0,1,1,2,0.07,0.000382437866606
Sample_8,90.0,8.0,1,1,2,0.08,0.0004147696359825
Sample_8,90.0,8.0,1,1,2,0.09,0.0004494968969906
Sample_8,90.0,8.0,1,1,2,0.1,0.0004867663588495
Sample_8,90.0,8.0,1,1,2,0.11,0.0005267311240993
Sample_8,90.0,8.0,1,1,2,0.12,0.0005695507620686
Sample_8,90.0,8.0,1,1,2,0.13,0.0006153913657771
Sample_8,90.0,8.0,1,1,2,0.14,0.0006644255908754
Sample_8,90.0,8.0,1,1,2,0.15,0.0007168326752244
Sample_8,90.0,8.0,1,1,2,0.16,0.0007727984377163
Sample_8,90.0,8.0,1,1,2,0.17,0.0008325152549582
Sample_8,90.0,8.0,1,1,2,0.18,0.00089618201446
Sample_8,90.0,8.0,1,1,2,0.19,0.0009640040430034
Sample_8,90.0,8.0,1,1,2,0.2,0.0010361930089126
Sample_8,90.0,8.0,1,1,2,0.21,0.0011129667970025
Sample_8,90.0,8.0,1,1,2,0.22,0.0011945493550467
Sample_8,90.0,8.0,1,1,2,0.23,0.0012811705106865
Sample_8,90.0,8.0,1,1,2,0.24,0.00137306575779
Sample_8,90.0,8.0,1,1,2,0.25,0.0014704760113751
Sample_8,90.0,8.0,1,1,2,0.26,0.0015736473303206
Sample_8,90.0,8.0,1,1,2,0.27,0.0016828306072181
Sample_8,90.0,8.0,1,1,2,0.28,0.0017982812248529
Sample_8,90.0,8.0,1,1,2,0.29,0.0019202586789512
Sample_8,90.0,8.0,1,1,2,0.3,0.002049026166992
Sample_8,90.0,8.0,1,1,2,0.31,0.0021848501430506
Sample_8,90.0,8.0,1,1,2,0.32,0.0023279998388225
Sample_8,90.0,8.0,1,1,2,0.33,0.0024787467511663
Sample_8,90.0,8.0,1,1,2,0.34,0.0026373640967025
Sample_8,90.0,8.0,1,1,2,0.35,0.0028041262342094
Sample_8,90.0,8.0,1,1,2,0.36,0.0029793080557734
Sample_8,90.0,8.0,1,1,2,0.37,0.0031631843478629
Sample_8,90.0,8.0,1,1,2,0.38,0.0033560291237244
Sample_8,90.0,8.0,1,1,2,0.39,0.0035581149287149
