Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_6,90.0,8.0,1,0,2,0.77,0.647739941588782
Sample_6,90.0,8.0,1,0,2,0.78,0.6534364665329256
Sample_6,90.0,8.0,1,0,2,0.79,0.6584108822578065
Sample_6,90.0,8.0,1,0,2,0.8,0.6626722187347287
Sample_6,90.0,8.0,1,0,2,0.81,0.6662325254895467
Sample_6,90.0,8.0,1,0,2,0.8200000000000001,0.6691066836852148
Sample_6,90.0,8.0,1,0,2,0.8300000000000001,0.6713122197345698
Sample_6,90.0,8.0,1,0,2,0.84,0.6728691232953747
Sample_6,90.0,8.0,1,0,2,0.85,0.6737996717280712
Sample_6,90.0,8.0,1,0,2,0.86,0.6741282623023637
Sample_6,90.0,8.0,1,0,2,0.87,0.673881252653715
Sample_6,90.0,8.0,1,0,2,0.88,0.6730868092452951
Sample_6,90.0,8.0,1,0,2,0.89,0.6717747629125758
Sample_6,90.0,8.0,1,0,2,0.9,0.6699764699802497
Sample_6,90.0,8.0,1,0,2,0.91,0.6677246769636471
Sample_6,90.0,8.0,1,0,2,0.92,0.6650533865136448
Sample_6,90.0,8.0,1,0,2,0.93,0.6619977220436608
Sample_6,90.0,8.0,1,0,2,0.94,0.6585937883933392
Sample_6,90.0,8.0,1,0,2,0.95,0.6548785259338722
Sample_6,90.0,8.0,1,0,2,0.96,0.6508895556979741
Sample_6,90.0,8.0,1,0,2,0.97,0.6466650134121104
Sample_6,90.0,8.0,1,0,2,0.98,0.6422433707052596
Sample_6,90.0,8.0,1,0,2,0.99,0.6376632422497924
Sample_6,90.0,8.0,1,0,2,1.0,0.6329631781364448
Sample_6,90.0,8.0,1,0,2,1.01,0.6281814413767767
Sample_6,90.0,8.0,1,0,2,1.02,0.6233557710419383
Sample_6,90.0,8.0,1,0,2,1.03,0.6185231321659221
Sample_6,90.0,8.0,1,0,2,1.04,0.6137194541458894
Sample_6,90.0,8.0,1,0,2,1.05,0.6089793599440596
Sample_6,90.0,8.0,1,0,2,1.06,0.6043358889200664
Sample_6,90.0,8.0,1,0,2,1.07,0.5998202165866444
Sample_6,90.0,8.0,1,0,2,1.08,0.5954613749747865
Sample_6,90.0,8.0,1,0,2,1.09,0.5912859776092937
Sample_6,90.0,8.0,1,0,2,1.1,0.587317953326517
Sample_6,90.0,8.0,1,0,2,1.11,0.5835782933100314
Sample_6,90.0,8.0,1,0,2,1.12,0.5800848157756642
Sample_6,90.0,8.0,1,0,2,1.13,0.5768519527054597
Sample_6,90.0,8.0,1,0,2,1.14,0.5738905629124216
Sample_6,90.0,8.0,1,0,2,1.15,0.5712077755176915
Sample_6,90.0,8.0,1,0,2,1.16,0.5688068676425844
Sample_6,90.0,8.0,1,0,2,1.17,0.5666871797646248
Sample_6,90.0,8.0,1,0,2,1.18,0.5648440717640277
Sample_6,90.0,8.0,1,0,2,1.19,0.5632689222007015
Sample_6,90.0,8.0,1,0,2,1.2,0.5619491728175147
Sample_6,90.0,8.0,1,0,2,1.21,0.560868419669399
Sample_6,90.0,8.0,1,0,2,1.22,0.5600065516369127
Sample_6,90.0,8.0,1,0,2,1.23,0.559339936404019
Sample_6,90.0,8.0,1,0,2,1.24,0.5588416532714793
Sample_6,90.0,8.0,1,0,2,1.25,0.5584817714478891
Sample_6,90.0,8.0,1,0,2,1.26,0.5582276717198197
Sample_6,90.0,8.0,1,0,2,1.27,0.558044408661366
Sample_6,90.0,8.0,1,0,2,1.28,0.5578951098131776
Sample_6,90.0,8.0,1,0,2,1.29,0.5577414075539118
Sample_6,90.0,8.0,1,0,2,1.3,0.557543898716548
Sample_6,90.0,8.0,1,0,2,1.31,0.5572626263812401
Sample_6,90.0,8.0,1,0,2,1.32,0.556857577719513
Sample_6,90.0,8.0,1,0,2,1.33,0.5562891912853829
Sample_6,90.0,8.0,1,0,2,1.34,0.555518866760597
Sample_6,90.0,8.0,1,0,2,1.35,0.5545094698762719
Sample_6,90.0,8.0,1,0,2,1.36,0.5532258250627481
Sample_6,90.0,8.0,1,0,2,1.37,0.5516351883332338
Sample_6,90.0,8.0,1,0,2,1.38,0.5497076929917775
Sample_6,90.0,8.0,1,0,2,1.39,0.5474167609774846
Sample_6,90.0,8.0,1,0,2,1.4,0.544739473016599
Sample_6,90.0,8.0,1,0,2,1.41,0.5416568912510796
Sample_6,90.0,8.0,1,0,2,1.42,0.5381543286426401
Sample_6,90.0,8.0,1,0,2,1.43,0.5342215602073324
Sample_6,90.0,8.0,1,0,2,1.44,0.5298529720067623
Sample_6,90.0,8.0,1,0,2,1.45,0.5250476447947046
Sample_6,90.0,8.0,1,0,2,1.46,0.5198093702747679
Sample_6,90.0,8.0,1,0,2,1.47,0.5141465990473875
Sample_6,90.0,8.0,1,0,2,1.48,0.5080723204907615
Sample_6,90.0,8.0,1,0,2,1.49,0.5016038760078659
Sample_6,90.0,8.0,1,0,2,1.5,0.4947627082557812
Sample_6,90.0,8.0,1,0,2,1.51,0.4875740501298178
Sample_6,90.0,8.0,1,0,2,1.52,0.4800665583785711
Sample_6,90.0,8.0,1,0,2,1.53,0.4722718977530342
Sample_6,90.0,8.0,1,0,2,1.54,0.4642242825206732
Sample_6,90.0,8.0,1,0,2,1.55,0.4559599829830603
Sample_6,90.0,8.0,1,0,2,1.56,0.4475168053047594
Sample_6,90.0,8.0,1,0,2,1.57,0.4389335534760463
Sample_6,90.0,8.0,1,0,2,1.58,0.4302494825804692
Sample_6,90.0,8.0,1,0,2,1.59,0.4215037527112282
Sample_6,90.0,8.0,1,0,2,1.6,0.4127348928728175
Sample_6,90.0,8.0,1,0,2,1.61,0.4039802840153007
Sample_6,90.0,8.0,1,0,2,1.62,0.3952756699805198
Sample_6,90.0,8.0,1,0,2,1.63,0.3866547045991955
Sample_6,90.0,8.0,1,0,2,1.64,0.3781485424756157
Sample_6,90.0,8.0,1,0,2,1.65,0.3697854801461295
Sample_6,90.0,8.0,1,0,2,1.66,0.3615906533161852
Sample_6,90.0,8.0,1,0,2,1.67,0.3535857947877798
Sample_6,90.0,8.0,1,0,2,1.68,0.34578905650736
Sample_6,90.0,8.0,1,0,2,1.69,0.3382148979174714
Sample_6,90.0,8.0,1,0,2,1.7,0.3308740415093859
Sample_6,90.0,8.0,1,0,2,1.71,0.3237734951750222
Sample_6,90.0,8.0,1,0,2,1.72,0.3169166396714082
Sample_6,90.0,8.0,1,0,2,1.73,0.3103033782663185
Sample_6,90.0,8.0,1,0,2,1.74,0.303930344455232
Sample_6,90.0,8.0,1,0,2,1.75,0.297791162551819
Sample_6,90.0,8.0,1,0,2,1.76,0.2918767549793409
Sample_6,90.0,8.0,1,0,2,1.77,0.2861756892489325
Sample_6,90.0,8.0,1,0,2,1.78,0.2806745569200232
Sample_6,90.0,8.0,1,0,2,1.79,0.2753583763127113
Sample_6,90.0,8.0,1,0,2,1.8,0.2702110103923913
Sample_6,90.0,8.0,1,0,2,1.81,0.2652155910803992
Sample_6,90.0,8.0,1,0,2,1.82,0.2603549412643422
Sample_6,90.0,8.0,1,0,2,1.83,0.255611985986756
Sample_6,90.0,8.0,1,0,2,1.84,0.2509701446763133
Sample_6,90.0,8.0,1,0,2,1.85,0.2464136968425868
Sample_6,90.0,8.0,1,0,2,1.86,0.2419281143707961
Sample_6,90.0,8.0,1,0,2,1.87,0.2375003544103809
Sample_6,90.0,8.0,1,0,2,1.88,0.2331191078306925
Sample_6,90.0,8.0,1,0,2,1.89,0.2287749992962705
Sample_6,90.0,8.0,1,0,2,1.9,0.2244607361671373
Sample_6,90.0,8.0,1,0,2,1.91,0.220171204629913
Sample_6,90.0,8.0,1,0,2,1.92,0.2159035126843353
Sample_6,90.0,8.0,1,0,2,1.93,0.2116569808181926
Sample_6,90.0,8.0,1,0,2,1.94,0.2074330823726612
Sample_6,90.0,8.0,1,0,2,1.95,0.2032353367012355
Sample_6,90.0,8.0,1,0,2,1.96,0.1990691592323587
Sample_6,90.0,8.0,1,0,2,1.97,0.1949416734336875
Sample_6,90.0,8.0,1,0,2,1.98,0.1908614904233617
Sample_6,90.0,8.0,1,0,2,1.99,0.1868384625624833
Sample_6,90.0,8.0,1,0,2,2.0,0.1828834177793564
Sample_6,90.0,8.0,1,0,2,2.01,0.1790078816107221
Sample_6,90.0,8.0,1,0,2,2.02,0.175223793993653
Sample_6,90.0,8.0,1,0,2,2.03,0.171543227705153
Sample_6,90.0,8.0,1,0,2,2.04,0.1679781150305988
Sample_6,90.0,8.0,1,0,2,2.05,0.1645399887587302
Sample_6,90.0,8.0,1,0,2,2.06,0.1612397429659057
Sample_6,90.0,8.0,1,0,2,2.07,0.158087418287028
Sample_6,90.0,8.0,1,0,2,2.08,0.1550920154994602
