Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_5,140.0,4.0,0,1,2,0.49,0.1658190120666277
Sample_5,140.0,4.0,0,1,2,0.5,0.166857162794709
Sample_5,140.0,4.0,0,1,2,0.51,0.1678897406967929
Sample_5,140.0,4.0,0,1,2,0.52,0.168916592609543
Sample_5,140.0,4.0,0,1,2,0.53,0.1699375663933427
Sample_5,140.0,4.0,0,1,2,0.54,0.1709525109802794
Sample_5,140.0,4.0,0,1,2,0.55,0.1719612764216808
Sample_5,140.0,4.0,0,1,2,0.56,0.1729637139351697
Sample_5,140.0,4.0,0,1,2,0.5700000000000001,0.1739596759512169
Sample_5,140.0,4.0,0,1,2,0.58,0.1749490161591649
Sample_5,140.0,4.0,0,1,2,0.59,0.1759315895527015
Sample_5,140.0,4.0,0,1,2,0.6,0.1769072524747597
Sample_5,140.0,4.0,0,1,2,0.61,0.1778758626618166
Sample_5,140.0,4.0,0,1,2,0.62,0.1788372792875757
Sample_5,140.0,4.0,0,1,2,0.63,0.1797913630060021
Sample_5,140.0,4.0,0,1,2,0.64,0.1807379759936988
Sample_5,140.0,4.0,0,1,2,0.65,0.181676981991589
Sample_5,140.0,4.0,0,1,2,0.66,0.1826082463458976
Sample_5,140.0,4.0,0,1,2,0.67,0.183531636048404
Sample_5,140.0,4.0,0,1,2,0.68,0.1844470197759439
Sample_5,140.0,4.0,0,1,2,0.6900000000000001,0.185354267929149
Sample_5,140.0,4.0,0,1,2,0.7000000000000001,0.186253252670395
Sample_5,140.0,4.0,0,1,2,0.71,0.1871438479609513
Sample_5,140.0,4.0,0,1,2,0.72,0.1880259295973042
Sample_5,140.0,4.0,0,1,2,0.73,0.188899375246641
Sample_5,140.0,4.0,0,1,2,0.74,0.1897640644814794
Sample_5,140.0,4.0,0,1,2,0.75,0.1906198788134215
Sample_5,140.0,4.0,0,1,2,0.76,0.1914667017260237
Sample_5,140.0,4.0,0,1,2,0.77,0.1923044187067591
Sample_5,140.0,4.0,0,1,2,0.78,0.193132917278067
Sample_5,140.0,4.0,0,1,2,0.79,0.1939520870274659
Sample_5,140.0,4.0,0,1,2,0.8,0.1947618196367292
Sample_5,140.0,4.0,0,1,2,0.81,0.1955620089100953
Sample_5,140.0,4.0,0,1,2,0.8200000000000001,0.1963525508015192
Sample_5,140.0,4.0,0,1,2,0.8300000000000001,0.1971333434409368
Sample_5,140.0,4.0,0,1,2,0.84,0.197904287159543
Sample_5,140.0,4.0,0,1,2,0.85,0.1986652845140684
Sample_5,140.0,4.0,0,1,2,0.86,0.1994162403100473
Sample_5,140.0,4.0,0,1,2,0.87,0.2001570616240703
Sample_5,140.0,4.0,0,1,2,0.88,0.2008876578250085
Sample_5,140.0,4.0,0,1,2,0.89,0.2016079405942075
Sample_5,140.0,4.0,0,1,2,0.9,0.2023178239446422
Sample_5,140.0,4.0,0,1,2,0.91,0.2030172242390286
Sample_5,140.0,4.0,0,1,2,0.92,0.2037060602068851
Sample_5,140.0,4.0,0,1,2,0.93,0.204384252960539
Sample_5,140.0,4.0,0,1,2,0.94,0.2050517260100802
Sample_5,140.0,4.0,0,1,2,0.95,0.2057084052772503
Sample_5,140.0,4.0,0,1,2,0.96,0.2063542191082739
Sample_5,140.0,4.0,0,1,2,0.97,0.2069890982856211
Sample_5,140.0,4.0,0,1,2,0.98,0.2076129760387118
Sample_5,140.0,4.0,0,1,2,0.99,0.2082257880535521
Sample_5,140.0,4.0,0,1,2,1.0,0.2088274724813036
Sample_5,140.0,4.0,0,1,2,1.01,0.2094179699458003
Sample_5,140.0,4.0,0,1,2,1.02,0.2099972235499936
Sample_5,140.0,4.0,0,1,2,1.03,0.2105651788813463
Sample_5,140.0,4.0,0,1,2,1.04,0.2111217840161707
Sample_5,140.0,4.0,0,1,2,1.05,0.2116669895229148
Sample_5,140.0,4.0,0,1,2,1.06,0.2122007484644063
Sample_5,140.0,4.0,0,1,2,1.07,0.2127230163990496
Sample_5,140.0,4.0,0,1,2,1.08,0.2132337513809965
Sample_5,140.0,4.0,0,1,2,1.09,0.2137329139592813
Sample_5,140.0,4.0,0,1,2,1.1,0.2142204671759438
Sample_5,140.0,4.0,0,1,2,1.11,0.2146963765631294
Sample_5,140.0,4.0,0,1,2,1.12,0.2151606101391934
Sample_5,140.0,4.0,0,1,2,1.13,0.2156131384038076
Sample_5,140.0,4.0,0,1,2,1.14,0.2160539343320805
Sample_5,140.0,4.0,0,1,2,1.15,0.2164829733677021
Sample_5,140.0,4.0,0,1,2,1.16,0.2169002334151277
Sample_5,140.0,4.0,0,1,2,1.17,0.2173056948308059
Sample_5,140.0,4.0,0,1,2,1.18,0.2176993404134664
Sample_5,140.0,4.0,0,1,2,1.19,0.2180811553934793
Sample_5,140.0,4.0,0,1,2,1.2,0.2184511274213015
Sample_5,140.0,4.0,0,1,2,1.21,0.2188092465550187
Sample_5,140.0,4.0,0,1,2,1.22,0.2191555052470002
Sample_5,140.0,4.0,0,1,2,1.23,0.2194898983296823
Sample_5,140.0,4.0,0,1,2,1.24,0.2198124230004914
Sample_5,140.0,4.0,0,1,2,1.25,0.2201230788059266
Sample_5,140.0,4.0,0,1,2,1.26,0.2204218676248125
Sample_5,140.0,4.0,0,1,2,1.27,0.2207087936507479
Sample_5,140.0,4.0,0,1,2,1.28,0.2209838633737478
Sample_5,140.0,4.0,0,1,2,1.29,0.2212470855611301
Sample_5,140.0,4.0,0,1,2,1.3,0.2214984712376186
Sample_5,140.0,4.0,0,1,2,1.31,0.221738033664725
Sample_5,140.0,4.0,0,1,2,1.32,0.2219657883193953
Sample_5,140.0,4.0,0,1,2,1.33,0.2221817528719573
Sample_5,140.0,4.0,0,1,2,1.34,0.2223859471633841
Sample_5,140.0,4.0,0,1,2,1.35,0.2225783931818836
Sample_5,140.0,4.0,0,1,2,1.36,0.2227591150388507
Sample_5,140.0,4.0,0,1,2,1.37,0.2229281389441816
Sample_5,140.0,4.0,0,1,2,1.38,0.2230854931809917
Sample_5,140.0,4.0,0,1,2,1.39,0.2232312080797381
Sample_5,140.0,4.0,0,1,2,1.4,0.2233653159917753
Sample_5,140.0,4.0,0,1,2,1.41,0.2234878512623714
Sample_5,140.0,4.0,0,1,2,1.42,0.223598850203189
Sample_5,140.0,4.0,0,1,2,1.43,0.22369835106427
Sample_5,140.0,4.0,0,1,2,1.44,0.2237863940055287
Sample_5,140.0,4.0,0,1,2,1.45,0.2238630210677896
Sample_5,140.0,4.0,0,1,2,1.46,0.2239282761433746
Sample_5,140.0,4.0,0,1,2,1.47,0.2239822049462811
Sample_5,140.0,4.0,0,1,2,1.48,0.2240248549819495
Sample_5,140.0,4.0,0,1,2,1.49,0.2240562755166603
Sample_5,140.0,4.0,0,1,2,1.5,0.224076517546575
Sample_5,140.0,4.0,0,1,2,1.51,0.2240856337664374
Sample_5,140.0,4.0,0,1,2,1.52,0.2240836785379654
Sample_5,140.0,4.0,0,1,2,1.53,0.2240707078579524
Sample_5,140.0,4.0,0,1,2,1.54,0.2240467793260916
Sample_5,140.0,4.0,0,1,2,1.55,0.2240119521125578
Sample_5,140.0,4.0,0,1,2,1.56,0.2239662869253602
Sample_5,140.0,4.0,0,1,2,1.57,0.2239098459774824
Sample_5,140.0,4.0,0,1,2,1.58,0.2238426929538446
Sample_5,140.0,4.0,0,1,2,1.59,0.2237648929780964
Sample_5,140.0,4.0,0,1,2,1.6,0.2236765125792637
Sample_5,140.0,4.0,0,1,2,1.61,0.2235776196582803
Sample_5,140.0,4.0,0,1,2,1.62,0.2234682834544048
Sample_5,140.0,4.0,0,1,2,1.63,0.2233485745115662
Sample_5,140.0,4.0,0,1,2,1.64,0.2232185646446387
Sample_5,140.0,4.0,0,1,2,1.65,0.2230783269056782
Sample_5,140.0,4.0,0,1,2,1.66,0.2229279355501333
Sample_5,140.0,4.0,0,1,2,1.67,0.2227674660030549
Sample_5,140.0,4.0,0,1,2,1.68,0.2225969948253192
Sample_5,140.0,4.0,0,1,2,1.69,0.2224165996798873
Sample_5,140.0,4.0,0,1,2,1.7,0.2222263592981139
Sample_5,140.0,4.0,0,1,2,1.71,0.2220263534461331
Sample_5,140.0,4.0,0,1,2,1.72,0.2218166628913302
Sample_5,140.0,4.0,0,1,2,1.73,0.2215973693689195
Sample_5,140.0,4.0,0,1,2,1.74,0.2213685555486506
Sample_5,140.0,4.0,0,1,2,1.75,0.2211303050016519
Sample_5,140.0,4.0,0,1,2,1.76,0.2208827021674329
Sample_5,140.0,4.0,0,1,2,1.77,0.2206258323210712
Sample_5,140.0,4.0,0,1,2,1.78,0.2203597815405737
Sample_5,140.0,4.0,0,1,2,1.79,0.220084636674454
Sample_5,140.0,4.0,0,1,2,1.8,0.219800485309533
Sample_5,140.0,4.0,0,1,2,1.81,0.2195074157389723
Sample_5,140.0,4.0,0,1,2,1.82,0.2192055169305582
Sample_5,140.0,4.0,0,1,2,1.83,0.2188948784952532
Sample_5,140.0,4.0,0,1,2,1.84,0.2185755906560245
Sample_5,140.0,4.0,0,1,2,1.85,0.2182477442169654
Sample_5,140.0,4.0,0,1,2,1.86,0.2179114305327238
Sample_5,140.0,4.0,0,1,2,1.87,0.2175667414782426
Sample_5,140.0,4.0,0,1,2,1.88,0.2172137694188338
Sample_5,140.0,4.0,0,1,2,1.89,0.2168526071805927
Sample_5,140.0,4.0,0,1,2,1.9,0.2164833480211636
Sample_5,140.0,4.0,0,1,2,1.91,0.2161060856008677
Sample_5,140.0,4.0,0,1,2,1.92,0.2157209139542056
Sample_5,140.0,4.0,0,1,2,1.93,0.2153279274617378
Sample_5,140.0,4.0,0,1,2,1.94,0.2149272208223663
Sample_5,140.0,4.0,0,1,2,1.95,0.2145188890260052
Sample_5,140.0,4.0,0,1,2,1.96,0.2141030273266718
Sample_5,140.0,4.0,0,1,2,1.97,0.2136797312159875
Sample_5,140.0,4.0,0,1,2,1.98,0.2132490963971042
Sample_5,140.0,4.0,0,1,2,1.99,0.2128112187590688
Sample_5,140.0,4.0,0,1,2,2.0,0.2123661943516174
Sample_5,140.0,4.0,0,1,2,2.01,0.2119141193604205
Sample_5,140.0,4.0,0,1,2,2.02,0.2114550900827759
Sample_5,140.0,4.0,0,1,2,2.03,0.210989202903757
Sample_5,140.0,4.0,0,1,2,2.04,0.2105165542728236
Sample_5,140.0,4.0,0,1,2,2.05,0.2100372406808928
Sample_5,140.0,4.0,0,1,2,2.06,0.2095513586378881
Sample_5,140.0,4.0,0,1,2,2.07,0.2090590046507453
Sample_5,140.0,4.0,0,1,2,2.08,0.208560275201913
Sample_5,140.0,4.0,0,1,2,2.09,0.2080552667283137
Sample_5,140.0,4.0,0,1,2,2.1,0.2075440756007934
Sample_5,140.0,4.0,0,1,2,2.11,0.2070267981040547
Sample_5,140.0,4.0,0,1,2,2.12,0.2065035304170677
Sample_5,140.0,4.0,0,1,2,2.13,0.2059743685939684
Sample_5,140.0,4.0,0,1,2,2.14,0.2054394085454421
Sample_5,140.0,4.0,0,1,2,2.15,0.2048987460205893
Sample_5,140.0,4.0,0,1,2,2.16,0.2043524765892803
Sample_5,140.0,4.0,0,1,2,2.17,0.2038006956249889
Sample_5,140.0,4.0,0,1,2,2.18,0.2032434982881142
Sample_5,140.0,4.0,0,1,2,2.19,0.2026809795097807
Sample_5,140.0,4.0,0,1,2,2.2,0.2021132339761197
Sample_5,140.0,4.0,0,1,2,2.21,0.2015403561130289
Sample_5,140.0,4.0,0,1,2,2.22,0.2009624400714062
Sample_5,140.0,4.0,0,1,2,2.23,0.2003795797128592
Sample_5,140.0,4.0,0,1,2,2.24,0.1997918685958795
Sample_5,140.0,4.0,0,1,2,2.25,0.1991993999624895
Sample_5,140.0,4.0,0,1,2,2.26,0.1986022667253453
Sample_5,140.0,4.0,0,1,2,2.27,0.1980005614553029
Sample_5,140.0,4.0,0,1,2,2.28,0.1973943763694366
Sample_5,140.0,4.0,0,1,2,2.29,0.196783803319506
Sample_5,140.0,4.0,0,1,2,2.3000000000000003,0.1961689337808695
Sample_5,140.0,4.0,0,1,2,2.31,0.1955498588418373
Sample_5,140.0,4.0,0,1,2,2.32,0.1949266691934551
Sample_5,140.0,4.0,0,1,2,2.33,0.1942994551197216
Sample_5,140.0,4.0,0,1,2,2.34,0.1936683064882245
Sample_5,140.0,4.0,0,1,2,2.35,0.1930333127411919
Sample_5,140.0,4.0,0,1,2,2.36,0.1923945628869595
Sample_5,140.0,4.0,0,1,2,2.37,0.1917521454918341
Sample_5,140.0,4.0,0,1,2,2.38,0.1911061486723597
Sample_5,140.0,4.0,0,1,2,2.39,0.1904566600879682
Sample_5,140.0,4.0,0,1,2,2.4,0.1898037669340187
Sample_5,140.0,4.0,0,1,2,2.41,0.1891475559352052
Sample_5,140.0,4.0,0,1,2,2.42,0.1884881133393379
Sample_5,140.0,4.0,0,1,2,2.43,0.1878255249114825
Sample_5,140.0,4.0,0,1,2,2.44,0.1871598759284535
Sample_5,140.0,4.0,0,1,2,2.45,0.186491251173646
Sample_5,140.0,4.0,0,1,2,2.46,0.1858197349322169
Sample_5,140.0,4.0,0,1,2,2.47,0.1851454109865799
Sample_5,140.0,4.0,0,1,2,2.48,0.184468362612234
Sample_5,140.0,4.0,0,1,2,2.49,0.1837886725738931
Sample_5,140.0,4.0,0,1,2,2.5,0.1831064231219304
Sample_5,140.0,4.0,0,1,2,2.51,0.1824216959891091
Sample_5,140.0,4.0,0,1,2,2.52,0.1817345723876048
Sample_5,140.0,4.0,0,1,2,2.53,0.1810451330063056
Sample_5,140.0,4.0,0,1,2,2.54,0.180353458008382
Sample_5,140.0,4.0,0,1,2,2.5500000000000003,0.1796596270291186
Sample_5,140.0,4.0,0,1,2,2.56,0.1789637191739969
Sample_5,140.0,4.0,0,1,2,2.57,0.1782658130170251
Sample_5,140.0,4.0,0,1,2,2.58,0.1775659865993003
Sample_5,140.0,4.0,0,1,2,2.59,0.1768643174278016
Sample_5,140.0,4.0,0,1,2,2.6,0.1761608824743947
Sample_5,140.0,4.0,0,1,2,2.61,0.1754557581750555
Sample_5,140.0,4.0,0,1,2,2.62,0.1747490204292871
Sample_5,140.0,4.0,0,1,2,2.63,0.1740407445997316
Sample_5,140.0,4.0,0,1,2,2.64,0.1733310055119696
Sample_5,140.0,4.0,0,1,2,2.65,0.1726198774544906
Sample_5,140.0,4.0,0,1,2,2.66,0.1719074341788328
Sample_5,140.0,4.0,0,1,2,2.67,0.1711937488998812
Sample_5,140.0,4.0,0,1,2,2.68,0.1704788942963195
Sample_5,140.0,4.0,0,1,2,2.69,0.1697629425112211
Sample_5,140.0,4.0,0,1,2,2.7,0.1690459651527757
Sample_5,140.0,4.0,0,1,2,2.71,0.1683280332951428
Sample_5,140.0,4.0,0,1,2,2.72,0.1676092174794261
Sample_5,140.0,4.0,0,1,2,2.73,0.166889587714755
Sample_5,140.0,4.0,0,1,2,2.74,0.1661692134794716
Sample_5,140.0,4.0,0,1,2,2.75,0.1654481637224141
Sample_5,140.0,4.0,0,1,2,2.76,0.1647265068642883
Sample_5,140.0,4.0,0,1,2,2.77,0.1640043107991172
Sample_5,140.0,4.0,0,1,2,2.78,0.1632816428957706
Sample_5,140.0,4.0,0,1,2,2.79,0.1625585699995544
Sample_5,140.0,4.0,0,1,2,2.8000000000000003,0.1618351584338653
Sample_5,140.0,4.0,0,1,2,2.81,0.1611114740018965
Sample_5,140.0,4.0,0,1,2,2.82,0.1603875819883908
Sample_5,140.0,4.0,0,1,2,2.83,0.1596635471614311
Sample_5,140.0,4.0,0,1,2,2.84,0.1589394337742681
Sample_5,140.0,4.0,0,1,2,2.85,0.1582153055671739
Sample_5,140.0,4.0,0,1,2,2.86,0.1574912257693179
Sample_5,140.0,4.0,0,1,2,2.87,0.1567672571006546
Sample_5,140.0,4.0,0,1,2,2.88,0.156043461773829
Sample_5,140.0,4.0,0,1,2,2.89,0.1553199014960777
Sample_5,140.0,4.0,0,1,2,2.9,0.1545966374711354
Sample_5,140.0,4.0,0,1,2,2.91,0.153873730401131
Sample_5,140.0,4.0,0,1,2,2.92,0.1531512404884774
Sample_5,140.0,4.0,0,1,2,2.93,0.1524292274377366
Sample_5,140.0,4.0,0,1,2,2.94,0.1517077504574735
Sample_5,140.0,4.0,0,1,2,2.95,0.1509868682620782
Sample_5,140.0,4.0,0,1,2,2.96,0.1502666390735599
Sample_5,140.0,4.0,0,1,2,2.97,0.1495471206233063
Sample_5,140.0,4.0,0,1,2,2.98,0.1488283701538063
Sample_5,140.0,4.0,0,1,2,2.99,0.1481104444203282
Sample_5,140.0,4.0,0,1,2,3.0,0.1473933996925549
Sample_5,140.0,4.0,0,1,2,3.01,0.146677291756166
Sample_5,140.0,4.0,0,1,2,3.02,0.1459621759143722
Sample_5,140.0,4.0,0,1,2,3.03,0.1452481069893886
Sample_5,140.0,4.0,0,1,2,3.04,0.1445351393238513
Sample_5,140.0,4.0,0,1,2,3.0500000000000003,0.1438233267821727
Sample_5,140.0,4.0,0,1,2,3.06,0.1431127227518315
Sample_5,140.0,4.0,0,1,2,3.0700000000000003,0.1424033801445922
Sample_5,140.0,4.0,0,1,2,3.08,0.1416953513976616
Sample_5,140.0,4.0,0,1,2,3.09,0.140988688474767
Sample_5,140.0,4.0,0,1,2,3.1,0.1402834428671617
Sample_5,140.0,4.0,0,1,2,3.11,0.1395796655945577
Sample_5,140.0,4.0,0,1,2,3.12,0.138877407205976
Sample_5,140.0,4.0,0,1,2,3.13,0.1381767177805197
Sample_5,140.0,4.0,0,1,2,3.14,0.1374776469280648
Sample_5,140.0,4.0,0,1,2,3.15,0.1367802437898715
Sample_5,140.0,4.0,0,1,2,3.16,0.1360845570391039
Sample_5,140.0,4.0,0,1,2,3.17,0.1353906348812766
Sample_5,140.0,4.0,0,1,2,3.18,0.1346985250546035
Sample_5,140.0,4.0,0,1,2,3.19,0.1340082748302677
Sample_5,140.0,4.0,0,1,2,3.2,0.1333199310126
Sample_5,140.0,4.0,0,1,2,3.21,0.1326335399391724
Sample_5,140.0,4.0,0,1,2,3.22,0.1319491474807993
Sample_5,140.0,4.0,0,1,2,3.23,0.1312667990414519
Sample_5,140.0,4.0,0,1,2,3.24,0.1305865395580839
Sample_5,140.0,4.0,0,1,2,3.25,0.129908413500369
Sample_5,140.0,4.0,0,1,2,3.26,0.1292324648703427
Sample_5,140.0,4.0,0,1,2,3.27,0.1285587372019633
Sample_5,140.0,4.0,0,1,2,3.28,0.1278872735605789
Sample_5,140.0,4.0,0,1,2,3.29,0.1272181165423071
Sample_5,140.0,4.0,0,1,2,3.3000000000000003,0.1265513082733249
Sample_5,140.0,4.0,0,1,2,3.31,0.1258868904090738
Sample_5,140.0,4.0,0,1,2,3.3200000000000003,0.1252249041333754
Sample_5,140.0,4.0,0,1,2,3.33,0.1245653901574593
Sample_5,140.0,4.0,0,1,2,3.34,0.1239083887189093
Sample_5,140.0,4.0,0,1,2,3.35,0.123253939580519
Sample_5,140.0,4.0,0,1,2,3.36,0.1226020820290708
Sample_5,140.0,4.0,0,1,2,3.37,0.1219528548740228
Sample_5,140.0,4.0,0,1,2,3.38,0.1213062964461216
Sample_5,140.0,4.0,0,1,2,3.39,0.1206624445959297
Sample_5,140.0,4.0,0,1,2,3.4,0.120021336692276
Sample_5,140.0,4.0,0,1,2,3.41,0.1193830096206262
Sample_5,140.0,4.0,0,1,2,3.42,0.1187474997813761
Sample_5,140.0,4.0,0,1,2,3.43,0.1181148430880707
Sample_5,140.0,4.0,0,1,2,3.44,0.1174850749655499
Sample_5,140.0,4.0,0,1,2,3.45,0.116858230348018
Sample_5,140.0,4.0,0,1,2,3.46,0.1162343436770469
Sample_5,140.0,4.0,0,1,2,3.47,0.115613448899506
Sample_5,140.0,4.0,0,1,2,3.48,0.1149955794654287
Sample_5,140.0,4.0,0,1,2,3.49,0.1143807683258074
Sample_5,140.0,4.0,0,1,2,3.5,0.1137690479303305
Sample_5,140.0,4.0,0,1,2,3.51,0.1131604502250532
Sample_5,140.0,4.0,0,1,2,3.52,0.1125550066500083
Sample_5,140.0,4.0,0,1,2,3.53,0.1119527481367607
Sample_5,140.0,4.0,0,1,2,3.54,0.1113537051059023
Sample_5,140.0,4.0,0,1,2,3.5500000000000003,0.1107579074644962
Sample_5,140.0,4.0,0,1,2,3.56,0.1101653846034639
Sample_5,140.0,4.0,0,1,2,3.5700000000000003,0.1095761653949259
Sample_5,140.0,4.0,0,1,2,3.58,0.1089902781894923
Sample_5,140.0,4.0,0,1,2,3.59,0.108407750813507
Sample_5,140.0,4.0,0,1,2,3.6,0.107828610566248
Sample_5,140.0,4.0,0,1,2,3.61,0.1072528842170882
Sample_5,140.0,4.0,0,1,2,3.62,0.1066805980026116
Sample_5,140.0,4.0,0,1,2,3.63,0.1061117776236975
Sample_5,140.0,4.0,0,1,2,3.64,0.1055464482425656
Sample_5,140.0,4.0,0,1,2,3.65,0.1049846344797916
Sample_5,140.0,4.0,0,1,2,3.66,0.1044263604112899
Sample_5,140.0,4.0,0,1,2,3.67,0.1038716495652698
Sample_5,140.0,4.0,0,1,2,3.68,0.1033205249191635
Sample_5,140.0,4.0,0,1,2,3.69,0.1027730088965355
Sample_5,140.0,4.0,0,1,2,3.7,0.1022291233639675
Sample_5,140.0,4.0,0,1,2,3.71,0.1016888896279254
Sample_5,140.0,4.0,0,1,2,3.72,0.1011523284316116
Sample_5,140.0,4.0,0,1,2,3.73,0.1006194599518039
Sample_5,140.0,4.0,0,1,2,3.74,0.1000903037956828
Sample_5,140.0,4.0,0,1,2,3.75,0.0995648789976512
Sample_5,140.0,4.0,0,1,2,3.76,0.0990432040161482
Sample_5,140.0,4.0,0,1,2,3.77,0.0985252967304607
Sample_5,140.0,4.0,0,1,2,3.78,0.0980111744375341
Sample_5,140.0,4.0,0,1,2,3.79,0.097500853848785
Sample_5,140.0,4.0,0,1,2,3.8,0.0969943510869194
Sample_5,140.0,4.0,0,1,2,3.81,0.096491681682759
Sample_5,140.0,4.0,0,1,2,3.82,0.0959928605720791
Sample_5,140.0,4.0,0,1,2,3.83,0.0954979020924544
Sample_5,140.0,4.0,0,1,2,3.84,0.0950068199801299
Sample_5,140.0,4.0,0,1,2,3.85,0.094519627366902
Sample_5,140.0,4.0,0,1,2,3.86,0.0940363367770279
Sample_5,140.0,4.0,0,1,2,3.87,0.0935569601241551
Sample_5,140.0,4.0,0,1,2,3.88,0.0930815087082824
Sample_5,140.0,4.0,0,1,2,3.89,0.0926099932127468
Sample_5,140.0,4.0,0,1,2,3.9,0.0921424237012495
Sample_5,140.0,4.0,0,1,2,3.91,0.0916788096149142
Sample_5,140.0,4.0,0,1,2,3.92,0.0912191597693854
Sample_5,140.0,4.0,0,1,2,3.93,0.090763482351973
Sample_5,140.0,4.0,0,1,2,3.94,0.0903117849188367
Sample_5,140.0,4.0,0,1,2,3.95,0.0898640743922243
Sample_5,140.0,4.0,0,1,2,3.96,0.089420357057759
Sample_5,140.0,4.0,0,1,2,3.97,0.0889806385617836
Sample_5,140.0,4.0,0,1,2,3.98,0.0885449239087616
Sample_5,140.0,4.0,0,1,2,3.99,0.0881132174587402
Sample_5,140.0,4.0,0,1,2,4.0,0.0876855229248791
Sample_5,140.0,4.0,0,1,2,4.01,0.0872618433710468
Sample_5,140.0,4.0,0,1,2,4.0200000000000005,0.0868421812094869
Sample_5,140.0,4.0,0,1,2,4.03,0.0864265381985611
Sample_5,140.0,4.0,0,1,2,4.04,0.0860149154405702
Sample_5,140.0,4.0,0,1,2,4.05,0.0856073133796551
Sample_5,140.0,4.0,0,1,2,4.0600000000000005,0.085203731799784
Sample_5,140.0,4.0,0,1,2,4.07,0.0848041698228276
Sample_5,140.0,4.0,0,1,2,4.08,0.0844086259067261
Sample_5,140.0,4.0,0,1,2,4.09,0.0840170978437509
Sample_5,140.0,4.0,0,1,2,4.1,0.0836295827588674
Sample_5,140.0,4.0,0,1,2,4.11,0.0832460771081968
Sample_5,140.0,4.0,0,1,2,4.12,0.0828665766775868
Sample_5,140.0,4.0,0,1,2,4.13,0.0824910765812904
Sample_5,140.0,4.0,0,1,2,4.14,0.0821195712607569
Sample_5,140.0,4.0,0,1,2,4.15,0.0817520544835422
Sample_5,140.0,4.0,0,1,2,4.16,0.0813885193423369
Sample_5,140.0,4.0,0,1,2,4.17,0.0810289582541199
Sample_5,140.0,4.0,0,1,2,4.18,0.0806733629594388
