Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_4,140.0,2.0,0,1,2,0.0,0.113348897992105
Sample_4,140.0,2.0,0,1,2,0.01,0.1150782601406612
Sample_4,140.0,2.0,0,1,2,0.02,0.1168203779354973
Sample_4,140.0,2.0,0,1,2,0.03,0.1185750467770292
Sample_4,140.0,2.0,0,1,2,0.04,0.1203420551737147
Sample_4,140.0,2.0,0,1,2,0.05,0.1221211847511728
Sample_4,140.0,2.0,0,1,2,0.06,0.123912210265395
Sample_4,140.0,2.0,0,1,2,0.07,0.1257148996200933
Sample_4,140.0,2.0,0,1,2,0.08,0.1275290138882197
Sample_4,140.0,2.0,0,1,2,0.09,0.1293543073376876
Sample_4,140.0,2.0,0,1,2,0.1,0.1311905274613313
Sample_4,140.0,2.0,0,1,2,0.11,0.1330374150111226
Sample_4,140.0,2.0,0,1,2,0.12,0.1348947040366757
Sample_4,140.0,2.0,0,1,2,0.13,0.1367621219280569
Sample_4,140.0,2.0,0,1,2,0.14,0.1386393894629157
Sample_4,140.0,2.0,0,1,2,0.15,0.1405262208579534
Sample_4,140.0,2.0,0,1,2,0.16,0.1424223238247376
Sample_4,140.0,2.0,0,1,2,0.17,0.1443273996298704
Sample_4,140.0,2.0,0,1,2,0.18,0.1462411431595119
Sample_4,140.0,2.0,0,1,2,0.19,0.1481632429882613
Sample_4,140.0,2.0,0,1,2,0.2,0.1500933814523896
Sample_4,140.0,2.0,0,1,2,0.21,0.1520312347274165
Sample_4,140.0,2.0,0,1,2,0.22,0.1539764729100199
Sample_4,140.0,2.0,0,1,2,0.23,0.1559287601042666
Sample_4,140.0,2.0,0,1,2,0.24,0.1578877545121396
Sample_4,140.0,2.0,0,1,2,0.25,0.1598531085283445
Sample_4,140.0,2.0,0,1,2,0.26,0.161824468839368
Sample_4,140.0,2.0,0,1,2,0.27,0.1638014765267552
Sample_4,140.0,2.0,0,1,2,0.28,0.1657837671745788
Sample_4,140.0,2.0,0,1,2,0.29,0.1677709709810563
Sample_4,140.0,2.0,0,1,2,0.3,0.1697627128742787
Sample_4,140.0,2.0,0,1,2,0.31,0.1717586126320034
Sample_4,140.0,2.0,0,1,2,0.32,0.1737582850054645
Sample_4,140.0,2.0,0,1,2,0.33,0.1757613398471478
Sample_4,140.0,2.0,0,1,2,0.34,0.1777673822424746
Sample_4,140.0,2.0,0,1,2,0.35,0.1797760126453349
Sample_4,140.0,2.0,0,1,2,0.36,0.1817868270174087
Sample_4,140.0,2.0,0,1,2,0.37,0.1837994169712039
Sample_4,140.0,2.0,0,1,2,0.38,0.1858133699167473
Sample_4,140.0,2.0,0,1,2,0.39,0.1878282692118513
Sample_4,140.0,2.0,0,1,2,0.4,0.1898436943158787
Sample_4,140.0,2.0,0,1,2,0.41,0.191859220946926
Sample_4,140.0,2.0,0,1,2,0.42,0.1938744212423435
Sample_4,140.0,2.0,0,1,2,0.43,0.1958888639225003
Sample_4,140.0,2.0,0,1,2,0.44,0.1979021144577104
Sample_4,140.0,2.0,0,1,2,0.45,0.1999137352382192
Sample_4,140.0,2.0,0,1,2,0.46,0.201923285747159
Sample_4,140.0,2.0,0,1,2,0.47,0.2039303227363723
Sample_4,140.0,2.0,0,1,2,0.48,0.2059344004049997
Sample_4,140.0,2.0,0,1,2,0.49,0.2079350705807283
Sample_4,140.0,2.0,0,1,2,0.5,0.2099318829035908
Sample_4,140.0,2.0,0,1,2,0.51,0.2119243850122053
Sample_4,140.0,2.0,0,1,2,0.52,0.2139121227323424
Sample_4,140.0,2.0,0,1,2,0.53,0.215894640267706
Sample_4,140.0,2.0,0,1,2,0.54,0.2178714803928005
Sample_4,140.0,2.0,0,1,2,0.55,0.2198421846477782
Sample_4,140.0,2.0,0,1,2,0.56,0.2218062935351284
Sample_4,140.0,2.0,0,1,2,0.5700000000000001,0.2237633467180968
Sample_4,140.0,2.0,0,1,2,0.58,0.2257128832206979
Sample_4,140.0,2.0,0,1,2,0.59,0.2276544416291969
Sample_4,140.0,2.0,0,1,2,0.6,0.22958756029493
Sample_4,140.0,2.0,0,1,2,0.61,0.2315117775383284
Sample_4,140.0,2.0,0,1,2,0.62,0.2334266318540158
Sample_4,140.0,2.0,0,1,2,0.63,0.2353316621168399
Sample_4,140.0,2.0,0,1,2,0.64,0.2372264077887049
Sample_4,140.0,2.0,0,1,2,0.65,0.2391104091260661
Sample_4,140.0,2.0,0,1,2,0.66,0.2409832073879461
Sample_4,140.0,2.0,0,1,2,0.67,0.2428443450443352
Sample_4,140.0,2.0,0,1,2,0.68,0.2446933659848363
Sample_4,140.0,2.0,0,1,2,0.6900000000000001,0.2465298157274093
Sample_4,140.0,2.0,0,1,2,0.7000000000000001,0.2483532416270757
Sample_4,140.0,2.0,0,1,2,0.71,0.2501631930844435
