Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_1,140.0,2.0,0,0,2,0.0,0.0550231509086113
Sample_1,140.0,2.0,0,0,2,0.01,0.0556673999703916
Sample_1,140.0,2.0,0,0,2,0.02,0.0563163424612973
Sample_1,140.0,2.0,0,0,2,0.03,0.0569699615428501
Sample_1,140.0,2.0,0,0,2,0.04,0.0576282395462735
Sample_1,140.0,2.0,0,0,2,0.05,0.0582911579736129
Sample_1,140.0,2.0,0,0,2,0.06,0.0589586974991022
Sample_1,140.0,2.0,0,0,2,0.07,0.0596308379707734
Sample_1,140.0,2.0,0,0,2,0.08,0.060307558412304
Sample_1,140.0,2.0,0,0,2,0.09,0.0609888370251013
Sample_1,140.0,2.0,0,0,2,0.1,0.0616746511906183
Sample_1,140.0,2.0,0,0,2,0.11,0.0623649774728972
Sample_1,140.0,2.0,0,0,2,0.12,0.063059791621337
Sample_1,140.0,2.0,0,0,2,0.13,0.0637590685736818
Sample_1,140.0,2.0,0,0,2,0.14,0.0644627824592233
Sample_1,140.0,2.0,0,0,2,0.15,0.0651709066022144
Sample_1,140.0,2.0,0,0,2,0.16,0.0658834135254904
Sample_1,140.0,2.0,0,0,2,0.17,0.0666002749542901
Sample_1,140.0,2.0,0,0,2,0.18,0.0673214618202745
Sample_1,140.0,2.0,0,0,2,0.19,0.0680469442657363
Sample_1,140.0,2.0,0,0,2,0.2,0.0687766916479961
Sample_1,140.0,2.0,0,0,2,0.21,0.0695106725439801
Sample_1,140.0,2.0,0,0,2,0.22,0.0702488547549735
Sample_1,140.0,2.0,0,0,2,0.23,0.0709912053115422
Sample_1,140.0,2.0,0,0,2,0.24,0.071737690478623
Sample_1,140.0,2.0,0,0,2,0.25,0.0724882757607686
Sample_1,140.0,2.0,0,0,2,0.26,0.0732429259075497
Sample_1,140.0,2.0,0,0,2,0.27,0.0740016049191007
Sample_1,140.0,2.0,0,0,2,0.28,0.0747642760518107
Sample_1,140.0,2.0,0,0,2,0.29,0.075530901824148
Sample_1,140.0,2.0,0,0,2,0.3,0.0763014440226148
Sample_1,140.0,2.0,0,0,2,0.31,0.0770758637078248
Sample_1,140.0,2.0,0,0,2,0.32,0.0778541212207014
Sample_1,140.0,2.0,0,0,2,0.33,0.0786361761887831
Sample_1,140.0,2.0,0,0,2,0.34,0.0794219875326383
Sample_1,140.0,2.0,0,0,2,0.35,0.0802115134723758
Sample_1,140.0,2.0,0,0,2,0.36,0.0810047115342534
Sample_1,140.0,2.0,0,0,2,0.37,0.0818015385573681
Sample_1,140.0,2.0,0,0,2,0.38,0.0826019507004327
Sample_1,140.0,2.0,0,0,2,0.39,0.083405903448623
Sample_1,140.0,2.0,0,0,2,0.4,0.0842133516204967
Sample_1,140.0,2.0,0,0,2,0.41,0.0850242493749748
Sample_1,140.0,2.0,0,0,2,0.42,0.0858385502183792
Sample_1,140.0,2.0,0,0,2,0.43,0.0866562070115227
Sample_1,140.0,2.0,0,0,2,0.44,0.0874771719768439
Sample_1,140.0,2.0,0,0,2,0.45,0.0883013967055803
Sample_1,140.0,2.0,0,0,2,0.46,0.0891288321649774
Sample_1,140.0,2.0,0,0,2,0.47,0.0899594287055246
Sample_1,140.0,2.0,0,0,2,0.48,0.0907931360682159
Sample_1,140.0,2.0,0,0,2,0.49,0.0916299033918236
Sample_1,140.0,2.0,0,0,2,0.5,0.0924696792201887
Sample_1,140.0,2.0,0,0,2,0.51,0.0933124115095152
Sample_1,140.0,2.0,0,0,2,0.52,0.0941580476356673
Sample_1,140.0,2.0,0,0,2,0.53,0.0950065344014622
Sample_1,140.0,2.0,0,0,2,0.54,0.0958578180439573
Sample_1,140.0,2.0,0,0,2,0.55,0.0967118442417196
Sample_1,140.0,2.0,0,0,2,0.56,0.0975685581220837
Sample_1,140.0,2.0,0,0,2,0.5700000000000001,0.0984279042683842
Sample_1,140.0,2.0,0,0,2,0.58,0.0992898267271619
Sample_1,140.0,2.0,0,0,2,0.59,0.1001542690153422
Sample_1,140.0,2.0,0,0,2,0.6,0.1010211741273774
Sample_1,140.0,2.0,0,0,2,0.61,0.1018904845423523
Sample_1,140.0,2.0,0,0,2,0.62,0.1027621422310473
Sample_1,140.0,2.0,0,0,2,0.63,0.1036360886629572
Sample_1,140.0,2.0,0,0,2,0.64,0.1045122648132636
Sample_1,140.0,2.0,0,0,2,0.65,0.1053906111697524
Sample_1,140.0,2.0,0,0,2,0.66,0.1062710677396816
Sample_1,140.0,2.0,0,0,2,0.67,0.1071535740565901
Sample_1,140.0,2.0,0,0,2,0.68,0.1080380691870466
Sample_1,140.0,2.0,0,0,2,0.6900000000000001,0.1089244917373417
Sample_1,140.0,2.0,0,0,2,0.7000000000000001,0.1098127798601122
