Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_6,90.0,8.0,1,0,2,0.92,0.6650533865136448
Sample_6,90.0,8.0,1,0,2,0.94,0.6585937883933392
Sample_6,90.0,8.0,1,0,2,0.66,0.5383541052412987
Sample_6,90.0,8.0,1,0,2,1.58,0.43024948258046924
Sample_6,90.0,8.0,1,0,2,0.66,0.5383541052412987
Sample_6,90.0,8.0,1,0,2,1.56,0.44751680530475946
Sample_6,90.0,8.0,1,0,2,1.48,0.5080723204907615
Sample_6,90.0,8.0,1,0,2,0.68,0.5642011236731722
Sample_6,90.0,8.0,1,0,2,0.58,0.416814001767692
Sample_6,90.0,8.0,1,0,2,1.0,0.6329631781364448
Sample_6,90.0,8.0,1,0,2,0.98,0.6422433707052596
Sample_6,90.0,8.0,1,0,2,0.82,0.6691066836852148
Sample_6,90.0,8.0,1,0,2,2.0,0.18288341777935646
Sample_6,90.0,8.0,1,0,2,1.0,0.6329631781364448
Sample_6,90.0,8.0,1,0,2,0.62,0.480481269530451
Sample_6,90.0,8.0,1,0,2,0.62,0.480481269530451
Sample_6,90.0,8.0,1,0,2,3.94,0.07903454467514572
Sample_6,90.0,8.0,1,0,2,1.58,0.43024948258046924
Sample_6,90.0,8.0,1,0,2,2.54,0.1304270964159383
Sample_6,90.0,8.0,1,0,2,1.04,0.6137194541458894
Sample_6,90.0,8.0,1,0,2,3.92,0.08084003677185932
Sample_6,90.0,8.0,1,0,2,1.92,0.21590351268433533
Sample_6,90.0,8.0,1,0,2,1.24,0.5588416532714793
Sample_6,90.0,8.0,1,0,2,4.3,0.04553364991445963
Sample_6,90.0,8.0,1,0,2,0.86,0.6741282623023637
Sample_6,90.0,8.0,1,0,2,1.32,0.556857577719513
Sample_6,90.0,8.0,1,0,2,1.42,0.5381543286426401
Sample_6,90.0,8.0,1,0,2,0.794,0.6602003772031471
Sample_6,90.0,8.0,1,0,2,0.64,0.5103367463029337
Sample_6,90.0,8.0,1,0,2,0.64,0.5103367463029337
Sample_6,90.0,8.0,1,0,2,0.6,0.44916798942235103
Sample_6,90.0,8.0,1,0,2,0.68,0.5642011236731722
Sample_6,90.0,8.0,1,0,2,0.74,0.6262765601600917
Sample_6,90.0,8.0,1,0,2,0.72,0.608343722709091
Sample_6,90.0,8.0,1,0,2,1.34,0.555518866760597
Sample_6,90.0,8.0,1,0,2,0.64,0.5103367463029337
Sample_6,90.0,8.0,1,0,2,0.8,0.6626722187347287
Sample_6,90.0,8.0,1,0,2,0.96,0.6508895556979741
Sample_6,90.0,8.0,1,0,2,1.68,0.34578905650736
Sample_6,90.0,8.0,1,0,2,0.7,0.5876021868170875
Sample_6,90.0,8.0,1,0,2,0.72,0.608343722709091
Sample_6,90.0,8.0,1,0,2,0.78,0.6534364665329256
Sample_6,90.0,8.0,1,0,2,0.86,0.6741282623023637
Sample_6,90.0,8.0,1,0,2,0.78,0.6534364665329256
Sample_6,90.0,8.0,1,0,2,0.82,0.6691066836852148
Sample_6,90.0,8.0,1,0,2,0.62,0.480481269530451
Sample_6,90.0,8.0,1,0,2,0.72,0.608343722709091
Sample_6,90.0,8.0,1,0,2,0.86,0.6741282623023637
Sample_6,90.0,8.0,1,0,2,1.02,0.6233557710419383
Sample_6,90.0,8.0,1,0,2,0.78,0.6534364665329256
Sample_6,90.0,8.0,1,0,2,1.38,0.5497076929917769
Sample_6,90.0,8.0,1,0,2,1.0,0.6329631781364448
Sample_6,90.0,8.0,1,0,2,1.0,0.6329631781364448
Sample_6,90.0,8.0,1,0,2,1.0,0.6329631781364448
Sample_6,90.0,8.0,1,0,2,1.2,0.5619491728175147
Sample_6,90.0,8.0,1,0,2,1.62,0.3952756699805198
Sample_6,90.0,8.0,1,0,2,1.86,0.24192811437079614
Sample_6,90.0,8.0,1,0,2,1.48,0.5080723204907615
Sample_6,90.0,8.0,1,0,2,2.72,0.09812362404454125
Sample_6,90.0,8.0,1,0,2,1.48,0.5080723204907615
Sample_6,90.0,8.0,1,0,2,0.92,0.6650533865136448
Sample_6,90.0,8.0,1,0,2,0.72,0.608343722709091
Sample_6,90.0,8.0,1,0,2,0.86,0.6741282623023637
Sample_6,90.0,8.0,1,0,2,0.94,0.6585937883933392
Sample_6,90.0,8.0,1,0,2,0.94,0.6585937883933392
Sample_6,90.0,8.0,1,0,2,4.34,0.044586824453137955
Sample_6,90.0,8.0,1,0,2,4.42,0.040662433582054174
Sample_6,90.0,8.0,1,0,2,3.18,0.06790622526379055
Sample_6,90.0,8.0,1,0,2,2.56,0.1282632809862046
Sample_6,90.0,8.0,1,0,2,4.02,0.06893176139417252
Sample_6,90.0,8.0,1,0,2,2.24,0.1306516951418852
Sample_6,90.0,8.0,1,0,2,1.84,0.2509701446763133
Sample_6,90.0,8.0,1,0,2,3.56,0.08820209533868449
Sample_6,90.0,8.0,1,0,2,3.84,0.08514525422306661
Sample_6,90.0,8.0,1,0,2,2.76,0.08931129094900302
Sample_6,90.0,8.0,1,0,2,1.98,0.19086149042336178
Sample_6,90.0,8.0,1,0,2,2.48,0.13420784080114406
Sample_6,90.0,8.0,1,0,2,2.68,0.10703310295087923
Sample_6,90.0,8.0,1,0,2,1.76,0.29187675497934096
Sample_6,90.0,8.0,1,0,2,1.54,0.4642242825206732
Sample_6,90.0,8.0,1,0,2,1.32,0.556857577719513
Sample_6,90.0,8.0,1,0,2,1.16,0.5688068676425844
Sample_6,90.0,8.0,1,0,2,1.16,0.5688068676425844
Sample_6,90.0,8.0,1,0,2,1.44,0.5298529720067623
Sample_6,90.0,8.0,1,0,2,1.1,0.587317953326517
Sample_6,90.0,8.0,1,0,2,1.14,0.5738905629124211
Sample_6,90.0,8.0,1,0,2,1.52,0.4800665583785711
Sample_6,90.0,8.0,1,0,2,3.6,0.0892852597776357
Sample_6,90.0,8.0,1,0,2,2.92,0.06619285207106908
